artist,title,date,classification,nationality,yearacquired,dimensions,blackartist,institution
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 15 × 22.4 cm (5 7/8 × 8 13/16 in.)
sheet: 27.9 × 35.4 cm (11 × 13 15/16 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 15 × 22.4 cm (5 7/8 × 8 13/16 in.)
sheet: 27.9 × 35.4 cm (11 × 13 15/16 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 15 × 22.4 cm (5 7/8 × 8 13/16 in.)
sheet: 27.9 × 35.4 cm (11 × 13 15/16 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 19.9 × 13.2 cm (7 13/16 × 5 3/16 in.)
sheet: 35.3 × 27.9 cm (13 7/8 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 19.9 × 13.2 cm (7 13/16 × 5 3/16 in.)
sheet: 35.3 × 27.9 cm (13 7/8 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 19.9 × 13.2 cm (7 13/16 × 5 3/16 in.)
sheet: 35.3 × 27.9 cm (13 7/8 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 19.9 × 13.2 cm (7 13/16 × 5 3/16 in.)
sheet: 35.3 × 27.9 cm (13 7/8 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 19.9 × 13.2 cm (7 13/16 × 5 3/16 in.)
sheet: 35.3 × 27.9 cm (13 7/8 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 19.9 × 13.2 cm (7 13/16 × 5 3/16 in.)
sheet: 35.3 × 27.9 cm (13 7/8 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 19.9 × 13.2 cm (7 13/16 × 5 3/16 in.)
sheet: 35.3 × 27.9 cm (13 7/8 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 19.9 × 13.2 cm (7 13/16 × 5 3/16 in.)
sheet: 35.3 × 27.9 cm (13 7/8 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.9 cm (13 15/16 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.9 cm (13 15/16 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.9 cm (13 15/16 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.9 cm (13 15/16 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.9 cm (13 15/16 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.9 cm (13 15/16 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.9 cm (13 15/16 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.9 cm (13 15/16 × 11 in.)",False,National Gallery of Art
Jesús Rafael Soto,Untitled,1923 - 2005,Print,,2022.0,sheet: 54.61 × 74.93 cm (21 1/2 × 29 1/2 in.),False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.2 cm (7 7/8 × 5 3/16 in.)
sheet: 35.3 × 27.9 cm (13 7/8 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.2 cm (7 7/8 × 5 3/16 in.)
sheet: 35.3 × 27.9 cm (13 7/8 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.2 cm (7 7/8 × 5 3/16 in.)
sheet: 35.3 × 27.9 cm (13 7/8 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.2 cm (7 7/8 × 5 3/16 in.)
sheet: 35.3 × 27.9 cm (13 7/8 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.2 cm (7 7/8 × 5 3/16 in.)
sheet: 35.3 × 27.9 cm (13 7/8 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.2 cm (7 7/8 × 5 3/16 in.)
sheet: 35.3 × 27.9 cm (13 7/8 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.2 cm (7 7/8 × 5 3/16 in.)
sheet: 35.3 × 27.9 cm (13 7/8 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.1 cm (7 7/8 × 5 3/16 in.)
sheet: 35.4 × 27.8 cm (13 15/16 × 10 15/16 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.1 cm (7 7/8 × 5 3/16 in.)
sheet: 35.4 × 27.8 cm (13 15/16 × 10 15/16 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.1 cm (7 7/8 × 5 3/16 in.)
sheet: 35.4 × 27.8 cm (13 15/16 × 10 15/16 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.1 cm (7 7/8 × 5 3/16 in.)
sheet: 35.4 × 27.8 cm (13 15/16 × 10 15/16 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.1 cm (7 7/8 × 5 3/16 in.)
sheet: 35.4 × 27.8 cm (13 15/16 × 10 15/16 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.1 cm (7 7/8 × 5 3/16 in.)
sheet: 35.4 × 27.8 cm (13 15/16 × 10 15/16 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.1 cm (7 7/8 × 5 3/16 in.)
sheet: 35.4 × 27.8 cm (13 15/16 × 10 15/16 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.9 cm (13 15/16 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.9 cm (13 15/16 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.9 cm (13 15/16 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.9 cm (13 15/16 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.9 cm (13 15/16 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.9 cm (13 15/16 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.9 cm (13 15/16 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.9 cm (13 15/16 × 11 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.8 cm (13 15/16 × 10 15/16 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.8 cm (13 15/16 × 10 15/16 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.8 cm (13 15/16 × 10 15/16 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.8 cm (13 15/16 × 10 15/16 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.8 cm (13 15/16 × 10 15/16 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.8 cm (13 15/16 × 10 15/16 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.8 cm (13 15/16 × 10 15/16 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.3 cm (7 7/8 × 5 1/4 in.)
sheet: 35.4 × 27.8 cm (13 15/16 × 10 15/16 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.2 cm (7 7/8 × 5 3/16 in.)
sheet: 35.4 × 27.8 cm (13 15/16 × 10 15/16 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.2 cm (7 7/8 × 5 3/16 in.)
sheet: 35.4 × 27.8 cm (13 15/16 × 10 15/16 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.2 cm (7 7/8 × 5 3/16 in.)
sheet: 35.4 × 27.8 cm (13 15/16 × 10 15/16 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.2 cm (7 7/8 × 5 3/16 in.)
sheet: 35.4 × 27.8 cm (13 15/16 × 10 15/16 in.)",False,National Gallery of Art
Robert Adams,"Manzanita, Oregon",2004,Photograph,,2022.0,"image: 20 × 13.2 cm (7 7/8 × 5 3/16 in.)
sheet: 35.4 × 27.8 cm (13 15/16 × 10 15/16 in.)",False,National Gallery of Art
